Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150120,1,OK,0.6831457,-0.3851827,-0.5865963,-0.2021164,88.840,-116.066,-161.916,0.0137375,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150120,1,OK,0.8394438,0.5012681,-0.1312056,0.1638583,-9.138,86.099,-287.049,0.0537192,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150120,1,OK,0.8484476,0.4482676,0.0662588,-0.2735004,78.939,50.686,-322.828,0.0386782,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150128,1,OK,0.6830681,-0.3849030,-0.5867691,-0.2024098,88.845,-116.058,-161.927,0.0159893,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150128,1,OK,0.8395277,0.5011229,-0.1308130,0.1641860,-9.183,86.054,-286.798,0.0572222,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150128,1,OK,0.8483141,0.4481197,0.0667929,-0.2740266,78.934,50.672,-322.790,0.0405898,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150136,1,OK,0.6830524,-0.3848843,-0.5867851,-0.2024518,88.844,-116.058,-161.916,0.0161185,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150136,1,OK,0.8393230,0.5005143,-0.1323838,0.1658219,-9.115,86.122,-286.831,0.0537916,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150136,1,OK,0.8482609,0.4480088,0.0670774,-0.2743032,78.956,50.649,-322.770,0.0394551,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150144,1,OK,0.6830656,-0.3849525,-0.5867570,-0.2023589,88.847,-116.063,-161.912,0.0145993,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150144,1,OK,0.8393835,0.5007664,-0.1319963,0.1650615,-9.139,86.124,-286.828,0.0537533,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150144,1,OK,0.8481837,0.4479534,0.0674020,-0.2745528,78.960,50.649,-322.776,0.0401772,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150152,1,OK,0.6830160,-0.3848459,-0.5868596,-0.2024317,88.857,-116.065,-161.932,0.0150382,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150152,1,OK,0.8395052,0.5009223,-0.1315553,0.1643201,-9.147,86.137,-286.798,0.0538485,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150152,1,OK,0.8481555,0.4478917,0.0676130,-0.2746885,78.972,50.645,-322.778,0.0402730,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150160,1,OK,0.6830241,-0.3848600,-0.5868453,-0.2024189,88.858,-116.062,-161.937,0.0146456,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150160,1,OK,0.8396331,0.5009552,-0.1312402,0.1638174,-9.142,86.155,-286.719,0.0535902,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150160,1,OK,0.8481531,0.4477845,0.0678683,-0.2748078,78.946,50.634,-322.730,0.0393917,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150168,1,OK,0.6830275,-0.3847746,-0.5868777,-0.2024759,88.853,-116.061,-161.947,0.0142350,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150168,1,OK,0.8398344,0.5010072,-0.1307389,0.1630257,-9.142,86.179,-286.616,0.0529623,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150168,1,OK,0.8481072,0.4476733,0.0680926,-0.2750749,78.929,50.623,-322.680,0.0432670,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150176,1,OK,0.6830964,-0.3849682,-0.5867341,-0.2022916,88.851,-116.063,-161.947,0.0119244,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150176,1,OK,0.8400222,0.5010073,-0.1303216,0.1623903,-9.149,86.207,-286.483,0.0526100,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150176,1,OK,0.8481142,0.4475780,0.0682103,-0.2751794,78.896,50.619,-322.652,0.0442913,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150184,1,OK,0.6830787,-0.3848111,-0.5868088,-0.2024336,88.854,-116.058,-161.968,0.0110277,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150184,1,OK,0.8404098,0.5006840,-0.1303497,0.1613566,-9.366,86.359,-285.737,0.0497183,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150184,1,OK,0.8482337,0.4476460,0.0679331,-0.2747686,78.893,50.640,-322.644,0.0406553,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150192,1,OK,0.6830146,-0.3845935,-0.5869491,-0.2026565,88.853,-116.055,-161.971,0.0137100,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150192,1,OK,0.8402615,0.5006745,-0.1303348,0.1621681,-9.315,86.215,-286.013,0.0646471,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150192,1,OK,0.8483112,0.4475097,0.0679404,-0.2747493,78.848,50.635,-322.615,0.0380744,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150200,1,OK,0.6830253,-0.3845920,-0.5869347,-0.2026652,88.852,-116.053,-161.965,0.0139857,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150200,1,OK,0.8403694,0.5009551,-0.1297217,0.1612314,-9.195,86.312,-286.106,0.0526538,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150200,1,OK,0.8483153,0.4474132,0.0679048,-0.2749028,78.834,50.637,-322.604,0.0385815,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150208,1,OK,0.6830240,-0.3845955,-0.5869338,-0.2026654,88.851,-116.054,-161.960,0.0135272,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150208,1,OK,0.8404361,0.5009404,-0.1296420,0.1609933,-9.233,86.316,-286.023,0.0526119,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150208,1,OK,0.8483224,0.4474036,0.0677162,-0.2749428,78.833,50.649,-322.601,0.0395766,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150216,1,OK,0.6829816,-0.3844617,-0.5870212,-0.2028090,88.853,-116.052,-161.962,0.0142673,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150216,1,OK,0.8404854,0.5009100,-0.1296387,0.1608329,-9.272,86.328,-285.947,0.0525293,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150216,1,OK,0.8483317,0.4474127,0.0676314,-0.2749202,78.796,50.676,-322.587,0.0399936,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150224,1,OK,0.6829405,-0.3842880,-0.5871190,-0.2029933,88.852,-116.049,-161.972,0.0144249,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150224,1,OK,0.8405160,0.5008621,-0.1297150,0.1607608,-9.297,86.335,-285.882,0.0523655,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150224,1,OK,0.8483852,0.4473829,0.0674351,-0.2748520,78.790,50.675,-322.565,0.0393559,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150232,1,OK,0.6829773,-0.3843842,-0.5870330,-0.2029360,88.846,-116.047,-161.960,0.0132026,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150232,1,OK,0.8405999,0.5008941,-0.1295507,0.1603544,-9.320,86.340,-285.825,0.0532666,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150232,1,OK,0.8483479,0.4473456,0.0675532,-0.2749986,78.766,50.691,-322.569,0.0392425,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150240,1,OK,0.6829029,-0.3841468,-0.5871890,-0.2031845,88.841,-116.049,-161.959,0.0144906,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150240,1,OK,0.8406361,0.5009827,-0.1293816,0.1600238,-9.339,86.354,-285.792,0.0527110,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150240,1,OK,0.8482682,0.4472918,0.0676179,-0.2753160,78.771,50.684,-322.562,0.0418958,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150248,1,OK,0.6829329,-0.3843028,-0.5870936,-0.2030642,88.836,-116.049,-161.949,0.0138299,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150248,1,OK,0.8406803,0.5010213,-0.1292538,0.1597741,-9.341,86.357,-285.801,0.0529682,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150248,1,OK,0.8481700,0.4473043,0.0677600,-0.2755632,78.780,50.693,-322.580,0.0411849,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150256,1,OK,0.6829757,-0.3844130,-0.5870168,-0.2029337,88.832,-116.045,-161.963,0.0136873,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150256,1,OK,0.8407331,0.5011020,-0.1290331,0.1594211,-9.337,86.355,-285.819,0.0525044,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150256,1,OK,0.8481025,0.4472475,0.0678664,-0.2758369,78.813,50.672,-322.580,0.0432444,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150264,1,OK,0.6829704,-0.3844790,-0.5869967,-0.2028849,88.830,-116.046,-161.954,0.0136757,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150264,1,OK,0.8407777,0.5011518,-0.1288579,0.1591712,-9.350,86.343,-285.864,0.0522288,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150264,1,OK,0.8479795,0.4471470,0.0682413,-0.2762852,78.805,50.653,-322.568,0.0466345,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150272,1,OK,0.6830877,-0.3847970,-0.5867598,-0.2025719,88.820,-116.045,-161.952,0.0113425,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150272,1,OK,0.8408683,0.5011806,-0.1286297,0.1587858,-9.371,86.335,-285.856,0.0522013,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150272,1,OK,0.8478730,0.4471838,0.0683049,-0.2765365,78.837,50.644,-322.587,0.0482060,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150280,1,OK,0.6830974,-0.3848191,-0.5867392,-0.2025569,88.811,-116.046,-161.956,0.0114712,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150280,1,OK,0.8409514,0.5011577,-0.1284799,0.1585390,-9.371,86.327,-285.841,0.0518943,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150280,1,OK,0.8478737,0.4472142,0.0683432,-0.2764759,78.848,50.642,-322.585,0.0469472,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150288,1,OK,0.6830997,-0.3848398,-0.5867262,-0.2025477,88.810,-116.045,-161.963,0.0116130,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150288,1,OK,0.8410185,0.5012119,-0.1282934,0.1581622,-9.380,86.337,-285.865,0.0525867,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150288,1,OK,0.8479862,0.4471997,0.0683064,-0.2761630,78.841,50.632,-322.607,0.0452359,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150296,1,OK,0.6831395,-0.3849383,-0.5866512,-0.2024433,88.805,-116.047,-161.971,0.0112611,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150296,1,OK,0.8410594,0.5012904,-0.1281177,0.1578384,-9.389,86.345,-285.890,0.0523772,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150296,1,OK,0.8481004,0.4471563,0.0682915,-0.2758863,78.840,50.621,-322.618,0.0438151,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150304,1,OK,0.6831679,-0.3850070,-0.5866023,-0.2023583,88.804,-116.047,-161.974,0.0109267,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150304,1,OK,0.8411007,0.5013155,-0.1280258,0.1576129,-9.397,86.338,-285.907,0.0519089,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150304,1,OK,0.8481059,0.4472637,0.0683052,-0.2756917,78.848,50.639,-322.615,0.0416079,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150312,1,OK,0.6831647,-0.3849867,-0.5866246,-0.2023434,88.803,-116.048,-161.979,0.0111078,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150312,1,OK,0.8411274,0.5012828,-0.1280249,0.1575752,-9.408,86.332,-285.915,0.0506438,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150312,1,OK,0.8481110,0.4473063,0.0682619,-0.2756176,78.873,50.630,-322.628,0.0391648,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150320,1,OK,0.6831818,-0.3850744,-0.5865668,-0.2022864,88.804,-116.047,-161.973,0.0114107,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150320,1,OK,0.8411851,0.5012077,-0.1280266,0.1575046,-9.411,86.325,-285.902,0.0509177,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150320,1,OK,0.8481483,0.4474298,0.0681587,-0.2753280,78.888,50.645,-322.671,0.0390074,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150328,1,OK,0.6831819,-0.3850706,-0.5865721,-0.2022776,88.806,-116.050,-161.978,0.0115410,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150328,1,OK,0.8412386,0.5012200,-0.1278768,0.1573009,-9.421,86.329,-285.871,0.0507162,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150328,1,OK,0.8482372,0.4475455,0.0679544,-0.2749162,78.902,50.652,-322.679,0.0375389,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150336,1,OK,0.6831514,-0.3849914,-0.5866318,-0.2023586,88.808,-116.051,-161.971,0.0127249,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150336,1,OK,0.8412916,0.5011786,-0.1278064,0.1572068,-9.425,86.323,-285.889,0.0522589,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150336,1,OK,0.8482674,0.4475732,0.0679699,-0.2747739,78.894,50.651,-322.684,0.0349123,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150344,1,OK,0.6832182,-0.3851461,-0.5865124,-0.2021847,88.807,-116.049,-161.971,0.0119027,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150344,1,OK,0.8413212,0.5012560,-0.1276482,0.1569298,-9.410,86.332,-285.921,0.0534653,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150344,1,OK,0.8483361,0.4475910,0.0677752,-0.2745811,78.920,50.640,-322.698,0.0351003,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150352,1,OK,0.6832417,-0.3852308,-0.5864565,-0.2021057,88.806,-116.050,-161.968,0.0105762,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150352,1,OK,0.8412847,0.5013293,-0.1275951,0.1569347,-9.402,86.335,-285.973,0.0531485,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150352,1,OK,0.8484083,0.4475121,0.0679027,-0.2744547,78.902,50.633,-322.691,0.0355825,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150360,1,OK,0.6833014,-0.3854246,-0.5863183,-0.2019354,88.805,-116.047,-161.957,0.0090530,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150360,1,OK,0.8413138,0.5014027,-0.1274190,0.1566868,-9.409,86.331,-286.016,0.0530403,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150360,1,OK,0.8484006,0.4474663,0.0680357,-0.2745202,78.895,50.631,-322.679,0.0369481,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150368,1,OK,0.6833180,-0.3853888,-0.5863161,-0.2019539,88.799,-116.046,-161.961,0.0082677,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150368,1,OK,0.8412966,0.5013890,-0.1274625,0.1567878,-9.392,86.334,-286.038,0.0529135,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150368,1,OK,0.8483490,0.4474400,0.0681371,-0.2746976,78.919,50.637,-322.687,0.0367867,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150376,1,OK,0.6832976,-0.3853690,-0.5863282,-0.2020257,88.799,-116.043,-161.947,0.0087807,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150376,1,OK,0.8413085,0.5013758,-0.1274268,0.1567951,-9.385,86.326,-286.059,0.0527931,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150376,1,OK,0.8482756,0.4474655,0.0681763,-0.2748729,78.942,50.637,-322.705,0.0365537,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150384,1,OK,0.6833437,-0.3855548,-0.5862081,-0.2018638,88.795,-116.043,-161.938,0.0099602,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150384,1,OK,0.8412856,0.5014645,-0.1273043,0.1567337,-9.381,86.344,-286.089,0.0528178,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150384,1,OK,0.8481902,0.4474176,0.0683942,-0.2751602,78.946,50.641,-322.713,0.0403364,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150392,1,OK,0.6833367,-0.3855178,-0.5862197,-0.2019245,88.794,-116.043,-161.936,0.0110816,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150392,1,OK,0.8412615,0.5015252,-0.1272461,0.1567164,-9.366,86.344,-286.146,0.0532478,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150392,1,OK,0.8482892,0.4474578,0.0681925,-0.2748394,78.944,50.648,-322.703,0.0432274,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150400,1,OK,0.6833518,-0.3855178,-0.5862166,-0.2018821,88.796,-116.043,-161.957,0.0115301,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150400,1,OK,0.8412170,0.5016682,-0.1271045,0.1566126,-9.355,86.351,-286.213,0.0538131,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150400,1,OK,0.8483767,0.4474216,0.0681600,-0.2746362,78.942,50.640,-322.686,0.0421184,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150408,1,OK,0.6833564,-0.3855428,-0.5862082,-0.2018431,88.801,-116.043,-161.962,0.0122280,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150408,1,OK,0.8411653,0.5017061,-0.1271401,0.1567397,-9.339,86.353,-286.264,0.0536083,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150408,1,OK,0.8484009,0.4473305,0.0682855,-0.2746788,78.912,50.635,-322.683,0.0412445,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150416,1,OK,0.6833210,-0.3853922,-0.5863004,-0.2019830,88.799,-116.044,-161.969,0.0122367,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150416,1,OK,0.8411038,0.5017732,-0.1271743,0.1568269,-9.319,86.363,-286.290,0.0532259,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150416,1,OK,0.8484205,0.4473634,0.0682576,-0.2745714,78.913,50.650,-322.672,0.0409805,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150424,1,OK,0.6832803,-0.3852799,-0.5863804,-0.2021022,88.800,-116.043,-161.969,0.0130580,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150424,1,OK,0.8410836,0.5017179,-0.1272611,0.1570419,-9.302,86.353,-286.305,0.0526558,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150424,1,OK,0.8484737,0.4473639,0.0682295,-0.2744133,78.900,50.673,-322.661,0.0417541,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150432,1,OK,0.6832133,-0.3851019,-0.5865147,-0.2022787,88.804,-116.045,-161.971,0.0136783,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150432,1,OK,0.8410605,0.5017134,-0.1273192,0.1571327,-9.285,86.361,-286.324,0.0528961,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150432,1,OK,0.8485941,0.4473645,0.0680190,-0.2740922,78.894,50.667,-322.641,0.0405624,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150440,1,OK,0.6832424,-0.3852298,-0.5864446,-0.2021400,88.805,-116.050,-161.971,0.0124557,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150440,1,OK,0.8410189,0.5016644,-0.1274415,0.1574127,-9.267,86.368,-286.331,0.0528330,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150440,1,OK,0.8486059,0.4473070,0.0680687,-0.2741371,78.884,50.668,-322.649,0.0417195,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150448,1,OK,0.6832909,-0.3853779,-0.5863488,-0.2019715,88.806,-116.050,-161.978,0.0119179,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150448,1,OK,0.8410183,0.5016474,-0.1274099,0.1574951,-9.266,86.368,-286.314,0.0531294,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150448,1,OK,0.8486684,0.4472890,0.0679923,-0.2739918,78.875,50.664,-322.623,0.0411872,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150456,1,OK,0.6833507,-0.3855381,-0.5862472,-0.2017583,88.804,-116.052,-161.989,0.0111375,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150456,1,OK,0.8410181,0.5016324,-0.1273860,0.1575636,-9.248,86.376,-286.309,0.0537267,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150456,1,OK,0.8487557,0.4472137,0.0680031,-0.2738417,78.865,50.662,-322.602,0.0415232,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150464,1,OK,0.6833171,-0.3854710,-0.5862948,-0.2018620,88.804,-116.052,-161.973,0.0111027,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150464,1,OK,0.8410011,0.5015415,-0.1275125,0.1578415,-9.226,86.368,-286.289,0.0538613,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150464,1,OK,0.8488995,0.4471881,0.0677936,-0.2734896,78.873,50.659,-322.605,0.0393522,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150472,1,OK,0.6832565,-0.3853344,-0.5864050,-0.2020078,88.804,-116.053,-161.978,0.0114748,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150472,1,OK,0.8409982,0.5014574,-0.1275875,0.1580632,-9.209,86.370,-286.245,0.0535071,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150472,1,OK,0.8489015,0.4470854,0.0678904,-0.2736272,78.890,50.645,-322.603,0.0391937,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150480,1,OK,0.6832619,-0.3853191,-0.5863920,-0.2020564,88.800,-116.052,-161.971,0.0108168,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150480,1,OK,0.8410466,0.5013536,-0.1275866,0.1581353,-9.200,86.376,-286.207,0.0533151,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150480,1,OK,0.8488240,0.4470287,0.0681030,-0.2739073,78.890,50.659,-322.611,0.0389855,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1150488,1,OK,0.6821643,-0.3827623,-0.5880583,-0.2057483,88.717,-116.057,-162.025,0.0135198,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1150488,1,OK,0.8411053,0.5012733,-0.1275341,0.1581205,-9.190,86.381,-286.180,0.0537169,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1150488,1,OK,0.8488412,0.4470026,0.0681108,-0.2738945,78.908,50.662,-322.607,0.0393869,0
