Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963112,1,OK,0.6945189,-0.4081562,-0.5751985,-0.1421219,99.335,-107.424,-162.127,0.0031714,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963112,1,OK,0.6092300,0.4740116,0.1515879,-0.6173921,5.424,-76.934,-243.487,0.0215453,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963112,1,OK,0.6924706,0.5450827,-0.3160531,0.3513968,-15.201,-2.029,-304.603,0.0440573,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963120,1,OK,0.6944857,-0.4080933,-0.5752461,-0.1422721,99.331,-107.426,-162.110,0.0030861,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963120,1,OK,0.6092471,0.4740117,0.1515295,-0.6173894,5.424,-76.940,-243.484,0.0205964,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963120,1,OK,0.6924804,0.5451355,-0.3160041,0.3513397,-15.201,-2.016,-304.600,0.0435053,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963128,1,OK,0.6945212,-0.4081279,-0.5751869,-0.1422394,99.322,-107.423,-162.117,0.0025563,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963128,1,OK,0.6092390,0.4740391,0.1515000,-0.6173836,5.421,-76.931,-243.490,0.0196959,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963128,1,OK,0.6924771,0.5451308,-0.3160268,0.3513332,-15.191,-2.017,-304.607,0.0430094,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963136,1,OK,0.6945332,-0.4081993,-0.5751654,-0.1420624,99.335,-107.425,-162.141,0.0017757,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963136,1,OK,0.6092300,0.4739761,0.1515096,-0.6174385,5.398,-76.935,-243.509,0.0202105,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963136,1,OK,0.6924896,0.5451263,-0.3160138,0.3513271,-15.194,-2.018,-304.588,0.0444537,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963144,1,OK,0.6945575,-0.4082981,-0.5750877,-0.1419740,99.335,-107.421,-162.137,0.0012087,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963144,1,OK,0.6092045,0.4739310,0.1515308,-0.6174931,5.388,-76.942,-243.535,0.0201652,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963144,1,OK,0.6925123,0.5451833,-0.3159595,0.3512426,-15.198,-2.008,-304.598,0.0472737,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963152,1,OK,0.6945729,-0.4084083,-0.5749975,-0.1419475,99.322,-107.422,-162.098,0.0016363,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963152,1,OK,0.6092120,0.4739094,0.1515430,-0.6174993,5.383,-76.953,-243.540,0.0193406,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963152,1,OK,0.6925089,0.5452039,-0.3159622,0.3512150,-15.207,-2.004,-304.593,0.0502173,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963160,1,OK,0.6945721,-0.4082811,-0.5750454,-0.1421232,99.308,-107.420,-162.087,0.0013324,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963160,1,OK,0.6091508,0.4738577,0.1515815,-0.6175898,5.384,-76.960,-243.547,0.0187694,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963160,1,OK,0.6924199,0.5451059,-0.3161476,0.3513758,-15.204,-2.001,-304.583,0.0503830,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963168,1,OK,0.6945519,-0.4082057,-0.5750995,-0.1422193,99.307,-107.418,-162.087,0.0021021,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963168,1,OK,0.6091108,0.4738210,0.1515891,-0.6176556,5.392,-76.975,-243.567,0.0189618,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963168,1,OK,0.6924205,0.5450673,-0.3161865,0.3513996,-15.201,-2.001,-304.573,0.0490481,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963176,1,OK,0.6945065,-0.4080887,-0.5752124,-0.1423202,99.315,-107.424,-162.094,0.0028518,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963176,1,OK,0.6091924,0.4738778,0.1515196,-0.6175486,5.400,-76.967,-243.567,0.0183145,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963176,1,OK,0.6924314,0.5450699,-0.3161408,0.3514150,-15.206,-2.009,-304.584,0.0508068,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963184,1,OK,0.6944503,-0.4079099,-0.5753649,-0.1424903,99.323,-107.423,-162.116,0.0041434,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963184,1,OK,0.6091592,0.4738766,0.1515549,-0.6175736,5.401,-76.962,-243.554,0.0190928,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963184,1,OK,0.6924583,0.5450337,-0.3161331,0.3514251,-15.210,-2.024,-304.585,0.0515757,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963192,1,OK,0.6944679,-0.4079645,-0.5753382,-0.1423563,99.332,-107.423,-162.144,0.0035367,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963192,1,OK,0.6092036,0.4738475,0.1515519,-0.6175529,5.395,-76.972,-243.568,0.0182084,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963192,1,OK,0.6924069,0.5450340,-0.3162086,0.3514581,-15.203,-2.005,-304.563,0.0517159,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963200,1,OK,0.6945417,-0.4081923,-0.5751670,-0.1420345,99.335,-107.420,-162.166,0.0022525,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963200,1,OK,0.6092239,0.4738338,0.1515461,-0.6175448,5.393,-76.980,-243.569,0.0184751,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963200,1,OK,0.6923665,0.5450143,-0.3162579,0.3515237,-15.210,-2.008,-304.555,0.0522823,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963208,1,OK,0.6945049,-0.4081475,-0.5752366,-0.1420613,99.349,-107.422,-162.164,0.0026459,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963208,1,OK,0.6091392,0.4738490,0.1516361,-0.6175945,5.399,-76.971,-243.568,0.0193946,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963208,1,OK,0.6923477,0.5449792,-0.3163103,0.3515682,-15.207,-2.009,-304.551,0.0518810,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963216,1,OK,0.6944877,-0.4081132,-0.5752617,-0.1421422,99.346,-107.422,-162.152,0.0031590,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963216,1,OK,0.6091508,0.4739151,0.1515952,-0.6175425,5.413,-76.963,-243.543,0.0197200,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963216,1,OK,0.6923373,0.5450223,-0.3163280,0.3515057,-15.203,-1.996,-304.539,0.0513588,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963224,1,OK,0.6945717,-0.4084228,-0.5750148,-0.1418411,99.332,-107.424,-162.130,0.0018478,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963224,1,OK,0.6091209,0.4739010,0.1515988,-0.6175818,5.408,-76.965,-243.521,0.0200098,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963224,1,OK,0.6922886,0.5449666,-0.3164022,0.3516213,-15.199,-1.996,-304.552,0.0496272,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963232,1,OK,0.6945665,-0.4083237,-0.5750854,-0.1418655,99.336,-107.424,-162.162,0.0019916,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963232,1,OK,0.6091314,0.4738983,0.1515436,-0.6175871,5.411,-76.976,-243.520,0.0196299,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963232,1,OK,0.6923282,0.5449703,-0.3163591,0.3515765,-15.171,-2.001,-304.526,0.0491100,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963240,1,OK,0.6945213,-0.4082170,-0.5751907,-0.1419669,99.346,-107.426,-162.162,0.0027174,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963240,1,OK,0.6091163,0.4739536,0.1515662,-0.6175541,5.409,-76.956,-243.522,0.0196736,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963240,1,OK,0.6924296,0.5450967,-0.3161375,0.3513801,-15.182,-1.998,-304.550,0.0489975,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963248,1,OK,0.6945171,-0.4081430,-0.5752308,-0.1420378,99.345,-107.426,-162.161,0.0030631,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963248,1,OK,0.6091471,0.4740145,0.1515528,-0.6174802,5.413,-76.941,-243.501,0.0195461,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963248,1,OK,0.6923993,0.5451209,-0.3161742,0.3513692,-15.175,-1.985,-304.561,0.0515559,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963256,1,OK,0.6945677,-0.4082217,-0.5751371,-0.1419440,99.339,-107.419,-162.171,0.0027121,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963256,1,OK,0.6091299,0.4739391,0.1515773,-0.6175491,5.408,-76.963,-243.498,0.0187153,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963256,1,OK,0.6923344,0.5451043,-0.3162704,0.3514362,-15.174,-1.974,-304.550,0.0510639,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963264,1,OK,0.6946551,-0.4085045,-0.5749033,-0.1416491,99.327,-107.419,-162.147,0.0018684,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963264,1,OK,0.6091513,0.4739119,0.1515579,-0.6175535,5.411,-76.975,-243.503,0.0187053,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963264,1,OK,0.6922791,0.5450975,-0.3163116,0.3515186,-15.176,-1.968,-304.556,0.0509826,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963272,1,OK,0.6946601,-0.4085629,-0.5748512,-0.1416680,99.318,-107.418,-162.118,0.0017767,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963272,1,OK,0.6091428,0.4739268,0.1515872,-0.6175434,5.413,-76.968,-243.494,0.0183592,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963272,1,OK,0.6922882,0.5450486,-0.3163472,0.3515445,-15.165,-1.979,-304.564,0.0525392,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963280,1,OK,0.6945829,-0.4083188,-0.5750421,-0.1419751,99.317,-107.423,-162.096,0.0027735,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963280,1,OK,0.6092117,0.4738792,0.1515268,-0.6175267,5.408,-76.981,-243.511,0.0191025,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963280,1,OK,0.6922953,0.5450848,-0.3162887,0.3515269,-15.168,-1.974,-304.583,0.0523816,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963288,1,OK,0.6945863,-0.4082374,-0.5750723,-0.1420705,99.307,-107.423,-162.098,0.0039126,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963288,1,OK,0.6092959,0.4738312,0.1514598,-0.6174968,5.396,-77.000,-243.514,0.0176361,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963288,1,OK,0.6923245,0.5451208,-0.3162195,0.3514761,-15.169,-1.969,-304.574,0.0536610,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963296,1,OK,0.6946468,-0.4084725,-0.5748909,-0.1418325,99.301,-107.422,-162.090,0.0022565,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963296,1,OK,0.6091469,0.4738250,0.1515954,-0.6176154,5.395,-76.986,-243.521,0.0178599,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963296,1,OK,0.6922846,0.5450907,-0.3162671,0.3515583,-15.164,-1.971,-304.559,0.0527353,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963304,1,OK,0.6946124,-0.4083161,-0.5750047,-0.1419902,99.303,-107.420,-162.099,0.0029143,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963304,1,OK,0.6092266,0.4738857,0.1515291,-0.6175065,5.406,-76.986,-243.526,0.0173907,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963304,1,OK,0.6923052,0.5450989,-0.3162549,0.3515160,-15.157,-1.973,-304.532,0.0530743,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963312,1,OK,0.6945599,-0.4081321,-0.5751289,-0.1422726,99.297,-107.421,-162.078,0.0037229,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963312,1,OK,0.6091961,0.4739245,0.1515757,-0.6174954,5.408,-76.966,-243.522,0.0179234,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963312,1,OK,0.6922869,0.5450544,-0.3163163,0.3515658,-15.167,-1.975,-304.556,0.0508017,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963320,1,OK,0.6945640,-0.4082046,-0.5751122,-0.1421115,99.313,-107.420,-162.101,0.0023753,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963320,1,OK,0.6091725,0.4738442,0.1515807,-0.6175790,5.401,-76.990,-243.521,0.0184086,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963320,1,OK,0.6922803,0.5450223,-0.3163324,0.3516142,-15.162,-1.988,-304.537,0.0514492,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963328,1,OK,0.6945628,-0.4082191,-0.5751157,-0.1420621,99.312,-107.424,-162.118,0.0016034,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963328,1,OK,0.6091705,0.4738320,0.1515772,-0.6175912,5.393,-76.985,-243.532,0.0189908,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963328,1,OK,0.6922972,0.5449741,-0.3163184,0.3516681,-15.166,-2.003,-304.527,0.0492517,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963336,1,OK,0.6945442,-0.4082015,-0.5751467,-0.1420779,99.317,-107.426,-162.120,0.0013073,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963336,1,OK,0.6091906,0.4739399,0.1515318,-0.6174997,5.405,-76.956,-243.527,0.0197109,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963336,1,OK,0.6923459,0.5449867,-0.3162550,0.3516099,-15.161,-2.014,-304.537,0.0474638,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963344,1,OK,0.6945155,-0.4081179,-0.5752111,-0.1421980,99.318,-107.426,-162.109,0.0011277,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963344,1,OK,0.6092409,0.4740144,0.1515068,-0.6173990,5.406,-76.931,-243.532,0.0198231,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963344,1,OK,0.6924037,0.5450739,-0.3161653,0.3514414,-15.156,-1.999,-304.524,0.0468129,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963352,1,OK,0.6945356,-0.4082285,-0.5751398,-0.1420705,99.321,-107.427,-162.108,0.0021653,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963352,1,OK,0.6092490,0.4739742,0.1514887,-0.6174263,5.401,-76.940,-243.541,0.0208216,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963352,1,OK,0.6924238,0.5451038,-0.3161135,0.3514020,-15.159,-2.001,-304.517,0.0459227,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963360,1,OK,0.6946011,-0.4084426,-0.5749709,-0.1418181,99.321,-107.422,-162.120,0.0043239,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963360,1,OK,0.6091976,0.4739929,0.1515252,-0.6174538,5.414,-76.945,-243.526,0.0191374,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963360,1,OK,0.6925022,0.5450973,-0.3160622,0.3513038,-15.159,-2.018,-304.518,0.0474795,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963368,1,OK,0.6946499,-0.4086506,-0.5748182,-0.1415990,99.318,-107.421,-162.119,0.0057864,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963368,1,OK,0.6091217,0.4740382,0.1515941,-0.6174769,5.423,-76.924,-243.508,0.0203149,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963368,1,OK,0.6924898,0.5450946,-0.3161028,0.3512960,-15.147,-2.012,-304.515,0.0480136,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963376,1,OK,0.6946326,-0.4085044,-0.5749055,-0.1417511,99.319,-107.418,-162.131,0.0036290,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963376,1,OK,0.6093153,0.4740364,0.1514450,-0.6173239,5.424,-76.942,-243.512,0.0200051,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963376,1,OK,0.6925080,0.5450695,-0.3160888,0.3513116,-15.150,-2.014,-304.523,0.0470943,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963384,1,OK,0.6946351,-0.4085210,-0.5748979,-0.1417221,99.318,-107.422,-162.132,0.0036901,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963384,1,OK,0.6092886,0.4740334,0.1514765,-0.6173448,5.422,-76.937,-243.514,0.0206371,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963384,1,OK,0.6925272,0.5451528,-0.3159897,0.3512337,-15.159,-2.011,-304.544,0.0463508,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963392,1,OK,0.6946499,-0.4086271,-0.5748353,-0.1415973,99.324,-107.422,-162.139,0.0041137,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963392,1,OK,0.6092515,0.4740282,0.1515042,-0.6173786,5.415,-76.929,-243.513,0.0213346,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963392,1,OK,0.6925351,0.5451985,-0.3159328,0.3511982,-15.159,-2.013,-304.521,0.0460009,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963400,1,OK,0.6947080,-0.4088360,-0.5746557,-0.1414380,99.306,-107.426,-162.117,0.0051309,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963400,1,OK,0.6092736,0.4740906,0.1514825,-0.6173142,5.420,-76.916,-243.519,0.0208731,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963400,1,OK,0.6924678,0.5451627,-0.3160548,0.3512768,-15.150,-1.992,-304.509,0.0459977,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963408,1,OK,0.6947762,-0.4090730,-0.5744644,-0.1411950,99.307,-107.417,-162.105,0.0058327,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963408,1,OK,0.6092795,0.4741078,0.1514799,-0.6172958,5.418,-76.915,-243.525,0.0192566,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963408,1,OK,0.6924317,0.5451908,-0.3160868,0.3512755,-15.144,-1.980,-304.514,0.0475325,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963416,1,OK,0.6947654,-0.4090989,-0.5744497,-0.1412327,99.303,-107.419,-162.081,0.0050279,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963416,1,OK,0.6091850,0.4740115,0.1515676,-0.6174415,5.406,-76.936,-243.531,0.0187612,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963416,1,OK,0.6923755,0.5451359,-0.3161825,0.3513851,-15.150,-1.976,-304.522,0.0477921,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963424,1,OK,0.6947694,-0.4091312,-0.5744238,-0.1412249,99.302,-107.418,-162.079,0.0046869,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963424,1,OK,0.6090339,0.4739574,0.1516346,-0.6176156,5.412,-76.953,-243.525,0.0185390,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963424,1,OK,0.6923543,0.5450505,-0.3162779,0.3514737,-15.146,-1.988,-304.530,0.0486098,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963432,1,OK,0.6947513,-0.4089850,-0.5745118,-0.1413793,99.300,-107.415,-162.088,0.0038558,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963432,1,OK,0.6089193,0.4740164,0.1517341,-0.6176588,5.418,-76.927,-243.516,0.0188665,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963432,1,OK,0.6923727,0.5450571,-0.3162444,0.3514575,-15.150,-1.995,-304.533,0.0497858,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963440,1,OK,0.6947102,-0.4088714,-0.5745985,-0.1415575,99.297,-107.419,-162.070,0.0027572,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963440,1,OK,0.6090044,0.4740295,0.1516978,-0.6175739,5.409,-76.911,-243.526,0.0188471,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963440,1,OK,0.6923536,0.5450522,-0.3162748,0.3514753,-15.144,-1.986,-304.505,0.0489578,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963448,1,OK,0.6946669,-0.4087434,-0.5747086,-0.1416928,99.303,-107.420,-162.070,0.0017999,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963448,1,OK,0.6091169,0.4739358,0.1516065,-0.6175572,5.394,-76.945,-243.550,0.0181640,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963448,1,OK,0.6924036,0.5450952,-0.3161353,0.3514357,-15.162,-2.008,-304.524,0.0472329,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963456,1,OK,0.6946332,-0.4086694,-0.5747832,-0.1417683,99.307,-107.425,-162.069,0.0018032,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963456,1,OK,0.6089517,0.4739864,0.1517130,-0.6176552,5.408,-76.925,-243.525,0.0188310,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963456,1,OK,0.6923995,0.5450770,-0.3161742,0.3514368,-15.158,-2.008,-304.536,0.0482143,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963464,1,OK,0.6946114,-0.4086536,-0.5748366,-0.1417047,99.321,-107.426,-162.093,0.0021476,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963464,1,OK,0.6089052,0.4739498,0.1517312,-0.6177246,5.410,-76.930,-243.523,0.0194126,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963464,1,OK,0.6923588,0.5450441,-0.3162544,0.3514961,-15.157,-2.000,-304.524,0.0487424,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,8963472,1,OK,0.6946241,-0.4086583,-0.5748325,-0.1416454,99.322,-107.425,-162.108,0.0020624,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,8963472,1,OK,0.6090065,0.4739446,0.1516825,-0.6176407,5.411,-76.938,-243.535,0.0184220,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,8963472,1,OK,0.6923886,0.5451212,-0.3161709,0.3513928,-15.165,-1.988,-304.536,0.0494105,0
