Tools,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801080,1,OK,0.8229284,0.5219792,0.0939041,-0.2037366,68.248,-108.578,-256.633,0.0523984,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801080,1,OK,0.6970573,0.6113880,-0.1208207,0.3545676,56.673,7.901,-301.051,0.0531431,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801080,1,OK,0.6885216,-0.3557325,-0.5768769,-0.2580803,97.767,-124.921,-161.766,0.0140487,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801088,1,OK,0.8242946,0.5222443,0.0920186,-0.1983229,68.669,-109.713,-257.071,0.0444405,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801088,1,OK,0.6972136,0.6114911,-0.1204976,0.3541922,56.675,7.888,-301.042,0.0513003,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801088,1,OK,0.6885471,-0.3558064,-0.5768521,-0.2579656,97.778,-124.926,-161.791,0.0139405,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801096,1,OK,0.8235835,0.5232565,0.0926834,-0.1982995,68.894,-109.498,-257.460,0.0437627,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801096,1,OK,0.6971885,0.6115660,-0.1204436,0.3541307,56.705,7.892,-301.016,0.0506586,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801096,1,OK,0.6885602,-0.3558016,-0.5768574,-0.2579257,97.783,-124.925,-161.802,0.0160414,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801104,1,OK,0.8236024,0.5238070,0.0917839,-0.1971826,68.860,-109.367,-257.964,0.0375157,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801104,1,OK,0.6970960,0.6116382,-0.1204527,0.3541849,56.746,7.899,-301.045,0.0512620,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801104,1,OK,0.6886110,-0.3559157,-0.5767790,-0.2578078,97.777,-124.924,-161.799,0.0181852,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801112,1,OK,0.8237305,0.5237001,0.0913705,-0.1971235,68.559,-109.421,-258.036,0.0411769,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801112,1,OK,0.6970625,0.6117830,-0.1202942,0.3540547,56.773,7.935,-301.085,0.0527133,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801112,1,OK,0.6887863,-0.3563915,-0.5764739,-0.2573645,97.765,-124.921,-161.770,0.0212232,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801120,1,OK,0.8240122,0.5238898,0.0900982,-0.1960245,68.225,-109.462,-258.096,0.0413860,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801120,1,OK,0.6970722,0.6118579,-0.1201430,0.3539574,56.786,7.951,-301.098,0.0517440,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801120,1,OK,0.6887878,-0.3564289,-0.5764521,-0.2573572,97.764,-124.920,-161.766,0.0210624,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801128,1,OK,0.8240312,0.5244984,0.0891243,-0.1947583,68.050,-109.344,-257.925,0.0364772,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801128,1,OK,0.6971179,0.6119451,-0.1199642,0.3537774,56.812,7.978,-301.068,0.0522975,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801128,1,OK,0.6887433,-0.3562827,-0.5765354,-0.2574923,97.773,-124.916,-161.791,0.0218902,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801136,1,OK,0.8240617,0.5252421,0.0870205,-0.1935730,67.844,-109.257,-257.822,0.0313906,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801136,1,OK,0.6971688,0.6119862,-0.1197873,0.3536660,56.866,7.985,-301.072,0.0531438,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801136,1,OK,0.6886318,-0.3560235,-0.5767312,-0.2577104,97.782,-124.916,-161.810,0.0203646,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801144,1,OK,0.8242459,0.5257577,0.0847297,-0.1924019,67.447,-109.352,-257.940,0.0324464,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801144,1,OK,0.6972504,0.6120289,-0.1195335,0.3535170,56.923,8.002,-301.087,0.0534705,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801144,1,OK,0.6885762,-0.3558676,-0.5768069,-0.2579048,97.778,-124.904,-161.794,0.0199762,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801152,1,OK,0.8237276,0.5259694,0.0848250,-0.1939942,67.003,-109.150,-258.316,0.0453703,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801152,1,OK,0.6974036,0.6121044,-0.1191318,0.3532195,56.977,8.026,-301.115,0.0548419,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801152,1,OK,0.6885999,-0.3559232,-0.5767603,-0.2578690,97.775,-124.897,-161.788,0.0210852,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801160,1,OK,0.8233802,0.5263273,0.0843891,-0.1946873,66.548,-108.911,-258.519,0.0390874,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801160,1,OK,0.6974692,0.6121856,-0.1188229,0.3530532,57.031,8.068,-301.112,0.0540168,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801160,1,OK,0.6887189,-0.3561863,-0.5765719,-0.2576093,97.771,-124.896,-161.789,0.0211346,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801168,1,OK,0.8230960,0.5263751,0.0840301,-0.1959113,66.299,-108.809,-258.581,0.0432633,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801168,1,OK,0.6975216,0.6122463,-0.1185244,0.3529448,57.081,8.097,-301.122,0.0548929,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801168,1,OK,0.6887273,-0.3562231,-0.5765543,-0.2575753,97.774,-124.891,-161.787,0.0195846,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801176,1,OK,0.8230200,0.5266806,0.0831947,-0.1957656,66.328,-108.615,-258.579,0.0420349,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801176,1,OK,0.6975738,0.6123004,-0.1182419,0.3528425,57.118,8.119,-301.132,0.0548246,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801176,1,OK,0.6886795,-0.3561360,-0.5766116,-0.2576950,97.771,-124.887,-161.788,0.0163282,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801184,1,OK,0.8224759,0.5265334,0.0846876,-0.1977978,66.502,-108.278,-258.689,0.0352709,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801184,1,OK,0.6976953,0.6123567,-0.1179314,0.3526084,57.158,8.154,-301.146,0.0552705,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801184,1,OK,0.6886314,-0.3560089,-0.5766867,-0.2578313,97.771,-124.885,-161.788,0.0149853,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801192,1,OK,0.8223005,0.5262350,0.0858497,-0.1988176,66.708,-108.055,-258.869,0.0353180,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801192,1,OK,0.6978159,0.6123716,-0.1176336,0.3524434,57.200,8.162,-301.150,0.0540610,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801192,1,OK,0.6885490,-0.3557557,-0.5768314,-0.2580770,97.774,-124.883,-161.807,0.0141658,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801200,1,OK,0.8224236,0.5251194,0.0880277,-0.2002999,66.951,-107.982,-258.804,0.0368096,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801200,1,OK,0.6979313,0.6123963,-0.1173817,0.3522560,57.230,8.169,-301.152,0.0552261,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801200,1,OK,0.6885036,-0.3556656,-0.5768950,-0.2581802,97.777,-124.878,-161.801,0.0133264,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801208,1,OK,0.8226115,0.5245276,0.0888842,-0.2007006,66.899,-108.238,-258.430,0.0514976,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801208,1,OK,0.6979916,0.6124219,-0.1172135,0.3521480,57.292,8.188,-301.139,0.0554264,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801208,1,OK,0.6885496,-0.3557768,-0.5768200,-0.2580718,97.773,-124.876,-161.793,0.0124678,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801216,1,OK,0.8220078,0.5238885,0.0920249,-0.2034097,67.971,-107.615,-258.349,0.0508811,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801216,1,OK,0.6980270,0.6124717,-0.1170390,0.3520492,57.332,8.219,-301.133,0.0547634,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801216,1,OK,0.6886221,-0.3559390,-0.5766924,-0.2579399,97.769,-124.869,-161.790,0.0120935,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801224,1,OK,0.8220861,0.5230306,0.0946469,-0.2040964,68.657,-107.224,-258.435,0.0459899,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801224,1,OK,0.6981186,0.6125401,-0.1167234,0.3518533,57.339,8.230,-301.156,0.0541529,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801224,1,OK,0.6886156,-0.3559561,-0.5767093,-0.2578956,97.778,-124.875,-161.808,0.0116943,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801232,1,OK,0.8224390,0.5222403,0.0962870,-0.2039310,69.259,-107.063,-258.365,0.0400677,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801232,1,OK,0.6981777,0.6125730,-0.1165598,0.3517329,57.333,8.237,-301.144,0.0540327,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801232,1,OK,0.6885823,-0.3558795,-0.5767647,-0.2579665,97.783,-124.876,-161.817,0.0108720,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801240,1,OK,0.8226536,0.5211980,0.0981321,-0.2048507,69.661,-107.057,-258.231,0.0349661,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801240,1,OK,0.6982082,0.6126187,-0.1164041,0.3516443,57.338,8.241,-301.117,0.0545421,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801240,1,OK,0.6886324,-0.3559782,-0.5767006,-0.2578397,97.782,-124.879,-161.822,0.0115952,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801248,1,OK,0.8226234,0.5203717,0.1000832,-0.2061247,70.078,-107.064,-257.802,0.0306332,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801248,1,OK,0.6981958,0.6126063,-0.1164235,0.3516840,57.354,8.237,-301.127,0.0543104,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801248,1,OK,0.6885475,-0.3557595,-0.5768303,-0.2580781,97.775,-124.880,-161.821,0.0112585,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801256,1,OK,0.8225648,0.5201310,0.1008847,-0.2065749,70.346,-106.984,-257.694,0.0304577,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801256,1,OK,0.6982084,0.6126247,-0.1163593,0.3516484,57.361,8.235,-301.184,0.0540032,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801256,1,OK,0.6885318,-0.3557477,-0.5768387,-0.2581176,97.771,-124.883,-161.809,0.0108777,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801264,1,OK,0.8222385,0.5201355,0.1015281,-0.2075451,70.398,-106.957,-257.941,0.0351705,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801264,1,OK,0.6982540,0.6126895,-0.1162315,0.3514870,57.355,8.233,-301.164,0.0517811,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801264,1,OK,0.6884902,-0.3556805,-0.5768927,-0.2582003,97.775,-124.887,-161.811,0.0107751,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801272,1,OK,0.8219989,0.5200430,0.1022458,-0.2083718,70.300,-106.976,-258.077,0.0408024,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801272,1,OK,0.6982545,0.6127093,-0.1161871,0.3514662,57.352,8.222,-301.137,0.0521417,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801272,1,OK,0.6884724,-0.3556521,-0.5769291,-0.2582059,97.779,-124.891,-161.828,0.0106635,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801280,1,OK,0.8221269,0.5200594,0.1016207,-0.2081318,70.169,-107.206,-257.831,0.0376188,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801280,1,OK,0.6982009,0.6127176,-0.1162457,0.3515390,57.373,8.228,-301.123,0.0505544,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801280,1,OK,0.6884373,-0.3555532,-0.5770095,-0.2582559,97.789,-124.896,-161.860,0.0103483,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801288,1,OK,0.8218964,0.5203991,0.1010044,-0.2084926,69.791,-106.858,-257.987,0.0572151,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801288,1,OK,0.6982035,0.6127060,-0.1162442,0.3515545,57.361,8.216,-301.176,0.0500641,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801288,1,OK,0.6884313,-0.3555723,-0.5769896,-0.2582898,97.780,-124.895,-161.830,0.0109697,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801296,1,OK,0.8219442,0.5201781,0.1014026,-0.2086624,69.877,-106.873,-257.958,0.0546782,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801296,1,OK,0.6982248,0.6127486,-0.1161936,0.3514546,57.343,8.219,-301.180,0.0498566,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801296,1,OK,0.6884768,-0.3557140,-0.5768883,-0.2581999,97.769,-124.895,-161.796,0.0123998,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801304,1,OK,0.8220737,0.5204932,0.1009963,-0.2075604,70.116,-107.026,-257.944,0.0384399,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801304,1,OK,0.6982456,0.6127272,-0.1162256,0.3514400,57.336,8.203,-301.163,0.0496694,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801304,1,OK,0.6885308,-0.3558436,-0.5767963,-0.2580828,97.765,-124.899,-161.786,0.0139993,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801312,1,OK,0.8219428,0.5202773,0.1016837,-0.2082833,70.196,-107.020,-257.901,0.0379243,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801312,1,OK,0.6982652,0.6126592,-0.1163378,0.3514825,57.344,8.164,-301.155,0.0489848,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801312,1,OK,0.6885320,-0.3558610,-0.5767877,-0.2580747,97.764,-124.899,-161.790,0.0132799,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801320,1,OK,0.8218002,0.5200867,0.1022590,-0.2090391,70.238,-107.035,-257.871,0.0383194,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801320,1,OK,0.6982300,0.6126107,-0.1165440,0.3515686,57.336,8.147,-301.180,0.0476046,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801320,1,OK,0.6884205,-0.3556442,-0.5769485,-0.2583114,97.768,-124.900,-161.788,0.0115484,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801328,1,OK,0.8216693,0.5199567,0.1027499,-0.2096356,70.275,-107.044,-257.871,0.0395038,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801328,1,OK,0.6981737,0.6126313,-0.1166555,0.3516076,57.321,8.149,-301.189,0.0482633,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801328,1,OK,0.6884532,-0.3557441,-0.5768911,-0.2582150,97.766,-124.905,-161.782,0.0119847,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801336,1,OK,0.8210534,0.5185876,0.1060945,-0.2137340,70.296,-106.858,-257.802,0.0647934,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801336,1,OK,0.6982572,0.6126104,-0.1166159,0.3514912,57.287,8.123,-301.170,0.0497006,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801336,1,OK,0.6884561,-0.3557811,-0.5768868,-0.2581660,97.768,-124.910,-161.779,0.0126394,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801344,1,OK,0.8206415,0.5178380,0.1082124,-0.2160588,70.408,-106.835,-257.713,0.0695504,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801344,1,OK,0.6981887,0.6125647,-0.1167907,0.3516490,57.259,8.112,-301.155,0.0506593,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801344,1,OK,0.6884388,-0.3557296,-0.5769193,-0.2582105,97.769,-124.909,-161.781,0.0122729,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801352,1,OK,0.8203044,0.5173147,0.1099130,-0.2177274,70.665,-106.839,-257.589,0.0897839,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801352,1,OK,0.6981686,0.6124953,-0.1169824,0.3517460,57.259,8.105,-301.135,0.0501980,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801352,1,OK,0.6883760,-0.3555928,-0.5770189,-0.2583436,97.774,-124.908,-161.772,0.0111802,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801360,1,OK,0.8199447,0.5168078,0.1115051,-0.2194698,70.799,-106.884,-257.556,0.0941607,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801360,1,OK,0.6982135,0.6124504,-0.1169975,0.3517299,57.248,8.082,-301.141,0.0519788,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801360,1,OK,0.6883695,-0.3555681,-0.5770152,-0.2584033,97.764,-124.906,-161.750,0.0113410,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801368,1,OK,0.8198276,0.5168825,0.1117571,-0.2196030,70.880,-106.930,-257.550,0.0864122,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801368,1,OK,0.6982947,0.6124550,-0.1169033,0.3515921,57.224,8.073,-301.133,0.0524193,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801368,1,OK,0.6883538,-0.3555593,-0.5770327,-0.2584181,97.767,-124.909,-161.752,0.0112022,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801376,1,OK,0.8195007,0.5155752,0.1136463,-0.2229023,70.890,-107.030,-257.328,0.0896492,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801376,1,OK,0.6983032,0.6123610,-0.1170108,0.3517032,57.199,8.048,-301.146,0.0537769,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801376,1,OK,0.6882559,-0.3553228,-0.5772016,-0.2586269,97.775,-124.914,-161.763,0.0113357,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801384,1,OK,0.8192587,0.5151337,0.1149595,-0.2241355,70.959,-107.081,-257.098,0.0942774,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801384,1,OK,0.6982618,0.6123150,-0.1171587,0.3518163,57.184,8.041,-301.116,0.0532988,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801384,1,OK,0.6881346,-0.3550498,-0.5773839,-0.2589174,97.779,-124.913,-161.778,0.0087699,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801392,1,OK,0.8192452,0.5149957,0.1150558,-0.2244524,71.065,-107.234,-256.963,0.1061049,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801392,1,OK,0.6982417,0.6122831,-0.1172010,0.3518975,57.168,8.032,-301.099,0.0529096,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801392,1,OK,0.6881443,-0.3550874,-0.5773686,-0.2588742,97.775,-124.915,-161.775,0.0070887,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801400,1,OK,0.8192332,0.5152052,0.1148993,-0.2240954,71.067,-107.319,-256.940,0.0876921,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801400,1,OK,0.6982621,0.6122633,-0.1171783,0.3518991,57.150,8.027,-301.099,0.0537119,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801400,1,OK,0.6881942,-0.3552024,-0.5772838,-0.2587728,97.768,-124.918,-161.766,0.0077543,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801408,1,OK,0.8190965,0.5153040,0.1151633,-0.2242326,71.103,-107.420,-256.900,0.0785849,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801408,1,OK,0.6982877,0.6122318,-0.1172046,0.3518942,57.132,8.027,-301.074,0.0531738,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801408,1,OK,0.6881482,-0.3551080,-0.5773536,-0.2588690,97.772,-124.921,-161.766,0.0068338,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801416,1,OK,0.8187508,0.5148272,0.1163738,-0.2259585,71.096,-107.559,-256.759,0.0806068,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801416,1,OK,0.6982564,0.6121839,-0.1173512,0.3519908,57.137,8.035,-301.044,0.0530336,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801416,1,OK,0.6882742,-0.3553385,-0.5771919,-0.2585784,97.777,-124.923,-161.795,0.0087110,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801424,1,OK,0.8184830,0.5144603,0.1172021,-0.2273320,71.125,-107.678,-256.581,0.0765438,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801424,1,OK,0.6983505,0.6120642,-0.1173354,0.3520176,57.150,8.002,-301.031,0.0519198,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801424,1,OK,0.6882584,-0.3553069,-0.5772263,-0.2585867,97.781,-124.926,-161.813,0.0084664,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801432,1,OK,0.8182114,0.5142288,0.1179209,-0.2284590,71.166,-107.751,-256.407,0.0708393,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801432,1,OK,0.6983646,0.6120324,-0.1173700,0.3520335,57.139,7.997,-301.036,0.0518216,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801432,1,OK,0.6883167,-0.3554575,-0.5771275,-0.2584454,97.780,-124.926,-161.805,0.0100146,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801440,1,OK,0.8179233,0.5136489,0.1190632,-0.2301963,71.219,-107.885,-256.225,0.0786263,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801440,1,OK,0.6983839,0.6120063,-0.1174030,0.3520293,57.128,8.013,-301.028,0.0517227,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801440,1,OK,0.6883822,-0.3556324,-0.5770113,-0.2582896,97.778,-124.925,-161.792,0.0117501,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,801448,1,OK,0.8175973,0.5130507,0.1204338,-0.2319683,71.207,-108.036,-256.052,0.0828631,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,801448,1,OK,0.6983851,0.6119841,-0.1173955,0.3520681,57.121,8.021,-300.979,0.0517166,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,801448,1,OK,0.6884262,-0.3557183,-0.5769605,-0.2581674,97.781,-124.928,-161.802,0.0126716,0
