Tools	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593760	1	OK	49.9114502	11.9260190	48.8389852	6.5714173	28.584	-9.175	-215.224	0.0436379	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593760	1	OK	51.1383188	14.1782601	49.6724919	-14.9529943	21.653	-6.363	-215.046	0.0217294	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593760	1	OK	56.2745942	-14.4341512	55.0186379	46.9069146	-40.011	-21.965	-214.958	0.0567839	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593760	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593768	1	OK	49.9132169	11.9202440	48.8418861	6.5728421	28.581	-9.165	-215.243	0.0426742	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593768	1	OK	51.1381305	14.1776447	49.6724255	-14.9563007	21.652	-6.355	-215.049	0.0219223	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593768	1	OK	56.2683271	-14.4334340	55.0121981	46.9303955	-40.011	-21.976	-214.954	0.0560688	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593768	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593776	1	OK	49.9137300	11.9173780	48.8429477	6.5664468	28.577	-9.160	-215.230	0.0422256	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593776	1	OK	51.1312713	14.1811989	49.6644370	-14.9645393	21.651	-6.371	-215.034	0.0225574	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593776	1	OK	56.2710071	-14.4293946	55.0157346	46.9193668	-40.004	-21.968	-214.951	0.0552961	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593776	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593792	1	OK	49.9130606	11.9098698	48.8436372	6.5526544	28.570	-9.161	-215.223	0.0424554	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593792	1	OK	51.1327690	14.1804455	49.6661765	-14.9661653	21.649	-6.364	-215.025	0.0220699	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593792	1	OK	56.2681862	-14.4277235	55.0130788	46.9260021	-40.005	-21.971	-214.952	0.0551587	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593792	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593800	1	OK	49.9095822	11.9082854	48.8403170	6.5509877	28.565	-9.166	-215.214	0.0436650	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593800	1	OK	51.1235931	14.1804275	49.6565134	-14.9806719	21.643	-6.378	-215.035	0.0215438	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593800	1	OK	56.2635534	-14.4263482	55.0084706	46.9390001	-40.003	-21.978	-214.946	0.0543188	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593800	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593808	1	OK	49.9093364	11.9050548	48.8406572	6.5502437	28.560	-9.166	-215.216	0.0442656	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593808	1	OK	51.1225014	14.1775218	49.6559868	-14.9779386	21.639	-6.382	-215.010	0.0210522	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593808	1	OK	56.2604787	-14.4259332	55.0053226	46.9171190	-39.998	-21.985	-214.944	0.0555543	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593808	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593824	1	OK	49.9077474	11.9013813	48.8396840	6.5270072	28.556	-9.173	-215.235	0.0446583	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593824	1	OK	51.1236145	14.1783524	49.6569812	-15.0044654	21.641	-6.376	-214.995	0.0200848	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593824	1	OK	56.2625270	-14.4352729	55.0057871	46.9035180	-39.998	-22.009	-214.958	0.0573415	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593824	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593832	1	OK	49.8999021	11.8962877	48.8324756	6.5257415	28.545	-9.187	-215.222	0.0443492	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593832	1	OK	51.1238844	14.1751597	49.6579506	-15.0071423	21.638	-6.375	-215.009	0.0198483	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593832	1	OK	56.2665028	-14.4340520	55.0101745	46.8798406	-39.988	-22.021	-214.951	0.0587268	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593832	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593840	1	OK	49.8964751	11.8938548	48.8293651	6.5249964	28.544	-9.191	-215.210	0.0450118	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593840	1	OK	51.1260783	14.1715196	49.6610425	-15.0049468	21.633	-6.369	-215.020	0.0199034	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593840	1	OK	56.2680249	-14.4330094	55.0119577	46.8651236	-39.977	-22.047	-214.948	0.0592053	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593840	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593848	1	OK	49.8932245	11.8912645	48.8264668	6.5178068	28.538	-9.197	-215.196	0.0463007	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593848	1	OK	51.1257834	14.1716693	49.6606998	-15.0040724	21.629	-6.375	-215.015	0.0200194	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593848	1	OK	56.2801570	-14.4323924	55.0247854	46.8407433	-39.963	-22.055	-214.954	0.0598785	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593848	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593864	1	OK	49.8981099	11.8922989	48.8313492	6.5054467	28.542	-9.191	-215.185	0.0464889	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593864	1	OK	51.1273622	14.1701011	49.6626991	-15.0107846	21.638	-6.374	-215.045	0.0198978	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593864	1	OK	56.2861835	-14.4397901	55.0297702	46.8339902	-39.950	-22.143	-214.968	0.0597023	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593864	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593872	1	OK	49.9020224	11.8895154	48.8359245	6.4924537	28.539	-9.180	-215.183	0.0474989	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593872	1	OK	51.1215130	14.1695990	49.6566451	-15.0149757	21.634	-6.381	-215.034	0.0196609	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593872	1	OK	56.2883639	-14.4445093	55.0312057	46.8069531	-39.945	-22.201	-214.976	0.0607641	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593872	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593880	1	OK	49.9044747	11.8865906	48.8390091	6.4839053	28.534	-9.173	-215.169	0.0473920	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593880	1	OK	51.1291429	14.1668845	49.6652646	-15.0086165	21.634	-6.366	-215.024	0.0201725	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593880	1	OK	56.3000094	-14.4428730	55.0437075	46.7790001	-39.931	-22.247	-214.968	0.0612725	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593880	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593888	1	OK	49.9130022	11.8878971	48.8476232	6.4858348	28.539	-9.159	-215.170	0.0475319	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593888	1	OK	51.1293859	14.1662590	49.6656546	-15.0180760	21.633	-6.367	-215.039	0.0202303	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593888	1	OK	56.3145546	-14.4364756	55.0601048	46.7515406	-39.909	-22.284	-214.956	0.0625144	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593888	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593904	1	OK	49.9098022	11.8916976	48.8436010	6.4668821	28.545	-9.167	-215.176	0.0479120	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593904	1	OK	51.1260345	14.1649410	49.6624067	-15.0107306	21.630	-6.374	-215.067	0.0223306	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593904	1	OK	56.3248526	-14.4377946	55.0706615	46.7253139	-39.897	-22.397	-214.951	0.0626031	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593904	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593920	1	OK	49.9226689	11.8839872	48.8583795	6.4245298	28.533	-9.140	-215.170	0.0482271	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593920	1	OK	51.1276249	14.1548835	49.6662366	-15.0173032	21.620	-6.362	-215.026	0.0231412	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593920	1	OK	56.3391533	-14.4338894	55.0863522	46.7099241	-39.879	-22.480	-214.949	0.0625845	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593920	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593928	1	OK	49.9212957	11.8867605	48.8564437	6.4196101	28.537	-9.147	-215.161	0.0476578	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593928	1	OK	51.1250165	14.1523914	49.6640228	-15.0240088	21.623	-6.364	-215.013	0.0232523	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593928	1	OK	56.3416551	-14.4332742	55.0890849	46.7051025	-39.872	-22.524	-214.936	0.0622751	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593928	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593936	1	OK	49.9180377	11.8855532	48.8532829	6.4271532	28.533	-9.154	-215.176	0.0476262	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593936	1	OK	51.1284446	14.1478523	49.6686052	-15.0286130	21.618	-6.354	-214.998	0.0232574	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593936	1	OK	56.3439604	-14.4311343	55.0918854	46.7045021	-39.864	-22.560	-214.922	0.0625552	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593936	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593952	1	OK	49.9066807	11.8869838	48.8412273	6.4376332	28.533	-9.176	-215.180	0.0471068	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593952	1	OK	51.1355206	14.1382396	49.6781138	-15.0425670	21.604	-6.338	-214.982	0.0228983	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593952	1	OK	56.3553200	-14.4180262	55.1061426	46.6814628	-39.832	-22.580	-214.896	0.0638066	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593952	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593960	1	OK	49.9061826	11.8895685	48.8402345	6.4236113	28.537	-9.180	-215.195	0.0473407	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593960	1	OK	51.1282985	14.1429819	49.6694934	-15.0414638	21.606	-6.355	-214.998	0.0230863	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593960	1	OK	56.3595689	-14.4196012	55.1103130	46.6874620	-39.827	-22.587	-214.899	0.0637761	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593960	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593968	1	OK	49.9010540	11.8886023	48.8350870	6.4100218	28.529	-9.187	-215.196	0.0476431	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593968	1	OK	51.1297250	14.1471273	49.6701089	-15.0399113	21.610	-6.356	-215.011	0.0229963	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593968	1	OK	56.3558515	-14.4218587	55.1060124	46.7123323	-39.824	-22.609	-214.898	0.0622493	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593968	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593976	1	OK	49.9064726	11.8847603	48.8414204	6.4136149	28.522	-9.173	-215.179	0.0477182	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593976	1	OK	51.1324376	14.1438369	49.6736699	-15.0388481	21.603	-6.348	-215.001	0.0225109	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593976	1	OK	56.3565647	-14.4211607	55.1068849	46.7144116	-39.817	-22.610	-214.894	0.0621836	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593976	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593992	1	OK	49.9009757	11.8857947	48.8355223	6.4415943	28.524	-9.188	-215.172	0.0468349	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1593992	1	OK	51.1292981	14.1441904	49.6702877	-15.0423657	21.600	-6.356	-215.021	0.0220143	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1593992	1	OK	56.3615078	-14.4193517	55.1123896	46.7454269	-39.801	-22.606	-214.876	0.0627065	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1593992	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594000	1	OK	49.8997364	11.8944730	48.8326378	6.4683954	28.533	-9.194	-215.182	0.0457236	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594000	1	OK	51.1285869	14.1497124	49.6683570	-15.0342626	21.607	-6.365	-215.044	0.0214589	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1594000	1	OK	56.3547839	-14.4238218	55.1045413	46.7613272	-39.806	-22.623	-214.882	0.0619581	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1594000	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594008	1	OK	49.9022741	11.8961834	48.8349579	6.4774188	28.535	-9.189	-215.191	0.0463129	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594008	1	OK	51.1306770	14.1566068	49.6690824	-15.0367299	21.612	-6.369	-215.042	0.0202684	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1594008	1	OK	56.3548428	-14.4215628	55.1050083	46.7629590	-39.799	-22.624	-214.881	0.0620943	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1594008	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594024	1	OK	49.9032704	11.8979302	48.8356707	6.4934232	28.531	-9.182	-215.187	0.0448596	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594024	1	OK	51.1337635	14.1558310	49.6724996	-15.0356874	21.611	-6.357	-215.039	0.0197521	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1594024	1	OK	56.3572340	-14.4287929	55.1062173	46.7856737	-39.805	-22.625	-214.882	0.0600286	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1594024	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594032	1	OK	49.9108438	11.9017421	48.8428330	6.4906856	28.539	-9.164	-215.200	0.0444719	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594032	1	OK	51.1336549	14.1586926	49.6717724	-15.0236370	21.616	-6.360	-215.056	0.0202430	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1594032	1	OK	56.3546778	-14.4295674	55.1033992	46.7965603	-39.807	-22.630	-214.884	0.0587832	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1594032	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594040	1	OK	49.9124149	11.8997445	48.8448324	6.4824231	28.537	-9.160	-215.191	0.0444790	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594040	1	OK	51.1374284	14.1545470	49.6766347	-15.0227733	21.611	-6.350	-215.047	0.0200246	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1594040	1	OK	56.3486289	-14.4310221	55.0967984	46.7922450	-39.808	-22.637	-214.878	0.0601373	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1594040	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594056	1	OK	49.9060081	11.9070891	48.8368259	6.4984291	28.552	-9.179	-215.197	0.0442519	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594056	1	OK	51.1328143	14.1504949	49.6726420	-15.0117278	21.603	-6.356	-215.029	0.0203410	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1594056	1	OK	56.3517695	-14.4327882	55.0997729	46.7732946	-39.812	-22.625	-214.869	0.0600542	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1594056	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594064	1	OK	49.8997960	11.9092575	48.8299747	6.5098507	28.551	-9.189	-215.206	0.0442448	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594064	1	OK	51.1272778	14.1543215	49.6659913	-14.9973856	21.607	-6.365	-215.041	0.0213202	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1594064	1	OK	56.3418107	-14.4358928	55.0887776	46.7767996	-39.820	-22.645	-214.872	0.0593182	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1594064	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594072	1	OK	49.9046263	11.9120808	48.8344703	6.4977256	28.559	-9.177	-215.213	0.0445270	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594072	1	OK	51.1230434	14.1585117	49.6606336	-15.0087763	21.616	-6.375	-215.024	0.0201009	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1594072	1	OK	56.3351874	-14.4353613	55.0819311	46.7702999	-39.821	-22.647	-214.870	0.0596639	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1594072	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594080	1	OK	49.9044811	11.9129152	48.8341657	6.4735851	28.561	-9.178	-215.216	0.0457095	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594080	1	OK	51.1191300	14.1580959	49.6566006	-15.0075144	21.615	-6.379	-215.008	0.0208939	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1594080	1	OK	56.3403609	-14.4308568	55.0881626	46.7455624	-39.814	-22.628	-214.860	0.0605898	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1594080	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594096	1	OK	49.9064636	11.9148369	48.8358700	6.4494261	28.562	-9.170	-215.219	0.0447560	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1594096	1	OK	51.1150175	14.1640018	49.6510027	-15.0025471	21.621	-6.386	-215.036	0.0224881	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1594096	1	OK	56.3365879	-14.4354399	55.0833848	46.7559551	-39.826	-22.632	-214.876	0.0603526	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1594096	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
