Tools,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194856,1,OK,0.8750931,0.2428448,-0.0745521,-0.4119229,10.744,-8.624,-157.645,0.0417304,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194856,1,OK,0.6809154,-0.3607182,-0.6089171,-0.1882991,93.175,-107.734,-162.139,0.0038786,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194856,1,OK,0.8830257,0.4228821,-0.1058300,0.1738861,-11.720,49.935,-233.763,0.0482631,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194864,1,OK,0.8750903,0.2427976,-0.0745502,-0.4119570,10.734,-8.632,-157.637,0.0415726,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194864,1,OK,0.6809210,-0.3608057,-0.6088765,-0.1882425,93.175,-107.735,-162.125,0.0032214,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194864,1,OK,0.8830448,0.4228563,-0.1058255,0.1738546,-11.724,49.935,-233.763,0.0481206,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194872,1,OK,0.8751239,0.2428248,-0.0745906,-0.4118623,10.727,-8.633,-157.642,0.0405610,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194872,1,OK,0.6810122,-0.3610591,-0.6087169,-0.1879427,93.178,-107.732,-162.140,0.0020800,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194872,1,OK,0.8830579,0.4228815,-0.1057769,0.1737562,-11.726,49.944,-233.757,0.0479510,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194880,1,OK,0.8752031,0.2428414,-0.0746533,-0.4116727,10.721,-8.638,-157.645,0.0400558,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194880,1,OK,0.6809629,-0.3608963,-0.6088459,-0.1880161,93.193,-107.732,-162.170,0.0024638,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194880,1,OK,0.8830708,0.4228959,-0.1057239,0.1736880,-11.721,49.958,-233.755,0.0480963,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194888,1,OK,0.8751758,0.2428868,-0.0746141,-0.4117112,10.717,-8.636,-157.643,0.0398450,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194888,1,OK,0.6809118,-0.3606840,-0.6089471,-0.1882809,93.189,-107.725,-162.160,0.0033813,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194888,1,OK,0.8830828,0.4228970,-0.1056828,0.1736492,-11.715,49.975,-233.748,0.0478386,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194896,1,OK,0.8750933,0.2428979,-0.0745856,-0.4118851,10.711,-8.639,-157.637,0.0405251,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194896,1,OK,0.6808218,-0.3604585,-0.6090758,-0.1886212,93.180,-107.728,-162.130,0.0044987,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194896,1,OK,0.8831087,0.4228519,-0.1056551,0.1736443,-11.718,49.992,-233.743,0.0475798,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194904,1,OK,0.8751764,0.2428468,-0.0746463,-0.4117276,10.703,-8.648,-157.631,0.0402541,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194904,1,OK,0.6807811,-0.3602430,-0.6091880,-0.1888173,93.180,-107.726,-162.145,0.0057200,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194904,1,OK,0.8831335,0.4228435,-0.1056353,0.1735507,-11.718,50.014,-233.728,0.0476983,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194912,1,OK,0.8752859,0.2428706,-0.0746785,-0.4114750,10.697,-8.648,-157.643,0.0387479,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194912,1,OK,0.6807996,-0.3602943,-0.6091678,-0.1887180,93.180,-107.728,-162.152,0.0058369,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194912,1,OK,0.8831714,0.4228067,-0.1055882,0.1734757,-11.722,50.029,-233.723,0.0477309,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194920,1,OK,0.8752148,0.2428924,-0.0746624,-0.4116161,10.697,-8.650,-157.654,0.0390659,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194920,1,OK,0.6807193,-0.3600125,-0.6093498,-0.1889578,93.191,-107.725,-162.169,0.0076180,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194920,1,OK,0.8831956,0.4227457,-0.1055841,0.1735039,-11.725,50.046,-233.714,0.0478199,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194928,1,OK,0.8751943,0.2429536,-0.0746760,-0.4116211,10.697,-8.650,-157.655,0.0391329,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194928,1,OK,0.6806139,-0.3596294,-0.6095809,-0.1893210,93.195,-107.723,-162.181,0.0101510,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194928,1,OK,0.8832605,0.4227276,-0.1054501,0.1732988,-11.723,50.073,-233.695,0.0479195,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194936,1,OK,0.8751864,0.2430019,-0.0746785,-0.4116089,10.698,-8.648,-157.669,0.0386774,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194936,1,OK,0.6806281,-0.3595868,-0.6095756,-0.1893682,93.192,-107.719,-162.180,0.0102462,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194936,1,OK,0.8833439,0.4226082,-0.1053942,0.1731988,-11.711,50.089,-233.673,0.0478795,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194944,1,OK,0.8751580,0.2430747,-0.0746664,-0.4116286,10.701,-8.643,-157.680,0.0383167,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194944,1,OK,0.6806250,-0.3595696,-0.6095808,-0.1893953,93.191,-107.715,-162.186,0.0106530,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194944,1,OK,0.8834011,0.4225587,-0.1052913,0.1730909,-11.701,50.114,-233.655,0.0480288,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194952,1,OK,0.8750618,0.2430895,-0.0746769,-0.4118224,10.705,-8.645,-157.684,0.0392976,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194952,1,OK,0.6805827,-0.3594574,-0.6096491,-0.1895404,93.190,-107.714,-162.184,0.0115512,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194952,1,OK,0.8834318,0.4224785,-0.1052790,0.1731371,-11.694,50.134,-233.645,0.0478606,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194960,1,OK,0.8750241,0.2430778,-0.0746482,-0.4119146,10.706,-8.646,-157.686,0.0391548,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194960,1,OK,0.6805518,-0.3593629,-0.6097053,-0.1896498,93.188,-107.715,-162.178,0.0117881,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194960,1,OK,0.8834498,0.4224155,-0.1052855,0.1731950,-11.691,50.156,-233.625,0.0481564,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194968,1,OK,0.8749880,0.2430666,-0.0746357,-0.4120002,10.705,-8.649,-157.681,0.0393486,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194968,1,OK,0.6805726,-0.3594222,-0.6096583,-0.1896139,93.179,-107.716,-162.170,0.0121152,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194968,1,OK,0.8834926,0.4223190,-0.1052709,0.1732213,-11.684,50.169,-233.600,0.0482065,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194976,1,OK,0.8749248,0.2431171,-0.0746032,-0.4121105,10.708,-8.648,-157.685,0.0391921,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194976,1,OK,0.6805556,-0.3593073,-0.6097233,-0.1896835,93.183,-107.713,-162.186,0.0130820,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194976,1,OK,0.8835377,0.4222911,-0.1051720,0.1731193,-11.674,50.190,-233.568,0.0481027,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194984,1,OK,0.8748176,0.2431776,-0.0745287,-0.4123159,10.710,-8.643,-157.684,0.0390146,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194984,1,OK,0.6805116,-0.3592472,-0.6097865,-0.1897519,93.189,-107.715,-162.182,0.0122361,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194984,1,OK,0.8835927,0.4221932,-0.1050940,0.1731244,-11.661,50.206,-233.541,0.0476878,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,194992,1,OK,0.8745921,0.2431825,-0.0744602,-0.4128034,10.715,-8.645,-157.673,0.0404866,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,194992,1,OK,0.6805472,-0.3593325,-0.6097112,-0.1897048,93.185,-107.711,-162.169,0.0109496,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,194992,1,OK,0.8836366,0.4221226,-0.1050462,0.1731014,-11.648,50.234,-233.513,0.0477895,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195000,1,OK,0.8745129,0.2432240,-0.0744130,-0.4129552,10.717,-8.641,-157.672,0.0407504,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195000,1,OK,0.6805757,-0.3594516,-0.6096389,-0.1896094,93.176,-107.712,-162.152,0.0099184,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195000,1,OK,0.8836978,0.4220368,-0.1049786,0.1730396,-11.641,50.262,-233.473,0.0475216,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195008,1,OK,0.8743478,0.2432396,-0.0742541,-0.4133239,10.718,-8.637,-157.671,0.0413299,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195008,1,OK,0.6805917,-0.3595685,-0.6095753,-0.1895348,93.173,-107.714,-162.141,0.0086303,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195008,1,OK,0.8837569,0.4219258,-0.1049472,0.1730271,-11.641,50.285,-233.445,0.0471196,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195016,1,OK,0.8742942,0.2432263,-0.0742469,-0.4134465,10.720,-8.638,-157.664,0.0414771,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195016,1,OK,0.6806340,-0.3598460,-0.6094494,-0.1892605,93.180,-107.719,-162.140,0.0068306,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195016,1,OK,0.8837951,0.4218375,-0.1049289,0.1730586,-11.647,50.314,-233.412,0.0466414,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195024,1,OK,0.8741609,0.2432458,-0.0742023,-0.4137247,10.724,-8.639,-157.658,0.0420659,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195024,1,OK,0.6806171,-0.3597259,-0.6095310,-0.1892868,93.193,-107.720,-162.177,0.0074337,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195024,1,OK,0.8841396,0.4216042,-0.1044653,0.1721454,-11.593,50.438,-233.373,0.0465682,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195032,1,OK,0.8741635,0.2432209,-0.0741580,-0.4137419,10.725,-8.640,-157.652,0.0417742,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195032,1,OK,0.6805451,-0.3595283,-0.6096782,-0.1894472,93.203,-107.721,-162.181,0.0094852,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195032,1,OK,0.8843901,0.4214037,-0.1041563,0.1715359,-11.592,50.453,-233.324,0.0464351,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195040,1,OK,0.8740805,0.2432381,-0.0740779,-0.4139214,10.730,-8.636,-157.648,0.0420904,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195040,1,OK,0.6805851,-0.3596948,-0.6095649,-0.1893520,93.195,-107.719,-162.157,0.0082830,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195040,1,OK,0.8843755,0.4213121,-0.1041832,0.1718193,-11.597,50.484,-233.296,0.0453874,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195048,1,OK,0.8740769,0.2432453,-0.0740465,-0.4139305,10.735,-8.630,-157.652,0.0416392,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195048,1,OK,0.6806732,-0.3599747,-0.6093946,-0.1890515,93.193,-107.720,-162.160,0.0058120,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195048,1,OK,0.8842111,0.4208475,-0.1048002,0.1734212,-11.665,50.552,-233.070,0.0468106,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195056,1,OK,0.8741104,0.2431802,-0.0740064,-0.4139052,10.740,-8.624,-157.647,0.0413786,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195056,1,OK,0.6807104,-0.3601648,-0.6093039,-0.1888478,93.195,-107.724,-162.154,0.0041140,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195056,1,OK,0.8843064,0.4205628,-0.1049534,0.1735337,-11.625,50.578,-232.967,0.0458478,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195064,1,OK,0.8742149,0.2431394,-0.0740657,-0.4136978,10.749,-8.617,-157.655,0.0412356,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195064,1,OK,0.6807306,-0.3602080,-0.6092784,-0.1887743,93.194,-107.724,-162.161,0.0046103,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195064,1,OK,0.8845615,0.4209181,-0.1041956,0.1718201,-11.576,50.582,-233.163,0.0416285,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195072,1,OK,0.8743766,0.2430346,-0.0741526,-0.4134020,10.759,-8.610,-157.658,0.0411560,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195072,1,OK,0.6806617,-0.3600517,-0.6094061,-0.1889093,93.202,-107.729,-162.175,0.0049659,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195072,1,OK,0.8842820,0.4209276,-0.1046999,0.1729255,-11.654,50.518,-233.114,0.0463873,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195080,1,OK,0.8746275,0.2428724,-0.0742846,-0.4129425,10.767,-8.605,-157.654,0.0403452,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195080,1,OK,0.6806889,-0.3600702,-0.6093824,-0.1888523,93.205,-107.727,-162.191,0.0043244,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195080,1,OK,0.8843544,0.4207991,-0.1046478,0.1728995,-11.650,50.545,-233.078,0.0464157,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195088,1,OK,0.8748352,0.2427345,-0.0744662,-0.4125506,10.780,-8.603,-157.655,0.0400748,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195088,1,OK,0.6807499,-0.3602388,-0.6092801,-0.1886405,93.211,-107.725,-162.201,0.0037096,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195088,1,OK,0.8844292,0.4206583,-0.1046032,0.1728867,-11.643,50.567,-233.035,0.0464692,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195096,1,OK,0.8748614,0.2426439,-0.0744269,-0.4125557,10.790,-8.592,-157.654,0.0399638,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195096,1,OK,0.6807359,-0.3600759,-0.6093659,-0.1887252,93.213,-107.722,-162.215,0.0042608,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195096,1,OK,0.8844860,0.4205548,-0.1045425,0.1728845,-11.635,50.588,-232.999,0.0466733,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195104,1,OK,0.8748686,0.2425386,-0.0743412,-0.4126178,10.796,-8.581,-157.657,0.0398930,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195104,1,OK,0.6807025,-0.3600677,-0.6093915,-0.1887790,93.214,-107.725,-162.194,0.0041199,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195104,1,OK,0.8845317,0.4204315,-0.1045346,0.1729551,-11.625,50.602,-232.967,0.0464907,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195112,1,OK,0.8748572,0.2424875,-0.0742701,-0.4126846,10.801,-8.556,-157.666,0.0397454,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195112,1,OK,0.6807799,-0.3602775,-0.6092449,-0.1885724,93.205,-107.726,-162.199,0.0028998,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195112,1,OK,0.8845599,0.4203732,-0.1045178,0.1729627,-11.613,50.619,-232.934,0.0466628,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195120,1,OK,0.8748747,0.2424028,-0.0742833,-0.4126950,10.808,-8.533,-157.675,0.0400589,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195120,1,OK,0.6808059,-0.3603129,-0.6092196,-0.1884925,93.202,-107.729,-162.205,0.0029865,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195120,1,OK,0.8846037,0.4202998,-0.1044737,0.1729440,-11.603,50.628,-232.909,0.0466535,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195128,1,OK,0.8748512,0.2422888,-0.0742697,-0.4128142,10.812,-8.516,-157.671,0.0404055,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195128,1,OK,0.6807147,-0.3600023,-0.6094137,-0.1887876,93.208,-107.729,-162.211,0.0042294,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195128,1,OK,0.8846591,0.4202569,-0.1043948,0.1728121,-11.590,50.631,-232.902,0.0466225,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195136,1,OK,0.8748081,0.2422287,-0.0742878,-0.4129374,10.813,-8.500,-157.680,0.0399513,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195136,1,OK,0.6807256,-0.3600137,-0.6093822,-0.1888283,93.202,-107.723,-162.205,0.0047117,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195136,1,OK,0.8846697,0.4202452,-0.1043547,0.1728109,-11.584,50.632,-232.885,0.0466224,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195144,1,OK,0.8746559,0.2421999,-0.0741610,-0.4132993,10.815,-8.479,-157.676,0.0400561,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195144,1,OK,0.6807340,-0.3599962,-0.6093699,-0.1888711,93.197,-107.721,-162.198,0.0052757,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195144,1,OK,0.8846701,0.4202571,-0.1043529,0.1727812,-11.579,50.630,-232.880,0.0465045,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195152,1,OK,0.8745052,0.2422242,-0.0739951,-0.4136335,10.812,-8.459,-157.674,0.0396453,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195152,1,OK,0.6807792,-0.3601194,-0.6092757,-0.1887770,93.192,-107.716,-162.187,0.0054500,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195152,1,OK,0.8846651,0.4203166,-0.1043051,0.1726906,-11.581,50.625,-232.880,0.0466992,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195160,1,OK,0.8742333,0.2422370,-0.0737970,-0.4142358,10.810,-8.440,-157.668,0.0402119,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195160,1,OK,0.6807561,-0.3601720,-0.6092650,-0.1887949,93.194,-107.719,-162.168,0.0057651,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195160,1,OK,0.8846559,0.4203569,-0.1042860,0.1726511,-11.582,50.612,-232.884,0.0468860,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195168,1,OK,0.8740217,0.2422433,-0.0736503,-0.4147046,10.807,-8.424,-157.662,0.0405606,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195168,1,OK,0.6807074,-0.3600066,-0.6093592,-0.1889816,93.187,-107.722,-162.165,0.0076037,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195168,1,OK,0.8846276,0.4204223,-0.1042557,0.1726553,-11.576,50.605,-232.891,0.0473155,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195176,1,OK,0.8739010,0.2422678,-0.0735870,-0.4149557,10.810,-8.406,-157.663,0.0407480,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195176,1,OK,0.6807398,-0.3601439,-0.6092744,-0.1888764,93.184,-107.722,-162.156,0.0073203,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195176,1,OK,0.8846381,0.4204785,-0.1041302,0.1725404,-11.555,50.592,-232.890,0.0474623,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195184,1,OK,0.8739208,0.2422413,-0.0736250,-0.4149228,10.813,-8.392,-157.659,0.0402872,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195184,1,OK,0.6808041,-0.3603311,-0.6091506,-0.1886870,93.176,-107.723,-162.152,0.0058372,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195184,1,OK,0.8846549,0.4205561,-0.1039456,0.1723763,-11.521,50.581,-232.899,0.0473133,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195192,1,OK,0.8738989,0.2421986,-0.0736498,-0.4149895,10.815,-8.387,-157.659,0.0401641,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195192,1,OK,0.6807550,-0.3601848,-0.6092463,-0.1888346,93.183,-107.721,-162.157,0.0070656,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195192,1,OK,0.8846656,0.4206298,-0.1037639,0.1722510,-11.483,50.568,-232.905,0.0474418,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195200,1,OK,0.8738846,0.2421787,-0.0736001,-0.4150399,10.815,-8.381,-157.650,0.0391983,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195200,1,OK,0.6807454,-0.3601123,-0.6092752,-0.1889143,93.180,-107.720,-162.166,0.0066570,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195200,1,OK,0.8846428,0.4207220,-0.1036531,0.1722093,-11.442,50.563,-232.912,0.0480277,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195208,1,OK,0.8738707,0.2422010,-0.0736011,-0.4150561,10.821,-8.371,-157.658,0.0386611,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195208,1,OK,0.6807900,-0.3602809,-0.6091566,-0.1888145,93.168,-107.718,-162.139,0.0058896,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195208,1,OK,0.8846106,0.4207972,-0.1035628,0.1722458,-11.407,50.555,-232.916,0.0481820,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195216,1,OK,0.8738638,0.2421471,-0.0735292,-0.4151147,10.825,-8.357,-157.652,0.0391665,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195216,1,OK,0.6807784,-0.3602604,-0.6091785,-0.1888249,93.170,-107.723,-162.136,0.0054983,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195216,1,OK,0.8846288,0.4208278,-0.1034254,0.1721596,-11.374,50.538,-232.936,0.0480470,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,195224,1,OK,0.8739687,0.2420221,-0.0736124,-0.4149520,10.829,-8.343,-157.654,0.0389712,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,195224,1,OK,0.6808199,-0.3604206,-0.6090871,-0.1886640,93.171,-107.723,-162.139,0.0045372,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,195224,1,OK,0.8846288,0.4208844,-0.1032782,0.1721102,-11.337,50.527,-232.938,0.0479887,0
