Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644840,1,OK,89.7745335,-0.8005824,-89.7745115,-0.3948246,50.965,-32.872,-168.814,0.0211593,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644848,1,OK,89.7746626,-0.8006792,-89.7746406,-0.3946068,50.972,-32.866,-168.822,0.0209286,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644856,1,OK,89.7776693,-0.8014897,-89.7776476,-0.3893396,50.971,-32.869,-168.820,0.0210376,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644864,1,OK,89.7773402,-0.8010636,-89.7773184,-0.3899122,50.975,-32.862,-168.819,0.0206231,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644872,1,OK,89.7770643,-0.8010432,-89.7770425,-0.3904054,50.976,-32.855,-168.824,0.0206965,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644880,1,OK,89.7767667,-0.8014931,-89.7767448,-0.3909351,50.979,-32.854,-168.829,0.0210201,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644888,1,OK,89.7780832,-0.8014273,-89.7780615,-0.3886358,50.982,-32.857,-168.831,0.0213912,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644896,1,OK,89.7784646,-0.8016838,-89.7784430,-0.3879543,50.980,-32.859,-168.829,0.0217399,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644904,1,OK,89.7775552,-0.8012234,-89.7775335,-0.3895330,50.978,-32.853,-168.824,0.0214592,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644912,1,OK,89.7781651,-0.8007492,-89.7781435,-0.3884638,50.982,-32.851,-168.819,0.0211901,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644920,1,OK,89.7808829,-0.8016789,-89.7808614,-0.3837105,50.983,-32.857,-168.816,0.0213417,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644928,1,OK,89.7857318,-0.8032350,-89.7857108,-0.3752168,50.979,-32.863,-168.809,0.0211777,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644936,1,OK,89.7879160,-0.8027748,-89.7878952,-0.3713977,50.982,-32.858,-168.817,0.0209155,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644944,1,OK,89.7931976,-0.8027291,-89.7931773,-0.3621576,50.985,-32.857,-168.823,0.0206797,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644952,1,OK,89.7981351,-0.8031425,-89.7981153,-0.3535057,50.982,-32.854,-168.822,0.0206366,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644960,1,OK,89.8030515,-0.8045367,-89.8030321,-0.3448989,50.982,-32.849,-168.822,0.0201970,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644968,1,OK,89.8061609,-0.8049914,-89.8061418,-0.3394567,50.985,-32.840,-168.817,0.0196796,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644976,1,OK,89.8108825,-0.8042909,-89.8108638,-0.3311964,50.989,-32.830,-168.822,0.0195201,0
